word,severity,vibe,pos
rathole,,other,noun
arrant,,other,adjective
sunlamp,,other,noun
Fox Talbot,,other,noun
utility,,other,adjective
Lesquerella,,other,noun
ethanoyl group,,other,noun
underclothing,,other,noun
sportingly,,other,adverb
vegetal,,other,adjective
tied up,,other,adjective
genus Cardiospermum,,other,noun
slam-bang,,other,adjective
Peter Carl Goldmark,,other,noun
exclusive,,other,adjective
genus Echinops,,other,noun
latticelike,,other,adjective
tyrannous,,other,adjective
Lise Meitner,,other,noun
fibroblast,,other,noun
embossment,,other,noun
bitter cassava,,other,noun
towel bar,,other,noun
gap,,other,verb
meandering,,other,adjective
waxing,,other,adjective
Belleau Wood,,other,noun
Crater Lake National Park,,other,noun
entomophilous,,other,adjective
omnirange,,other,noun
quicksilver,,other,adjective
chondrodystrophy,,other,noun
countryman,,other,noun
John Roebling,,other,noun
plangency,,other,noun
go,,other,adjective
chondrin,,other,noun
take heed,,other,verb
lavation,,other,noun
humanely,,other,adverb
provocation,,other,noun
Marshall,,other,noun
Jackson Pollock,,other,noun
reconstruct,,other,verb
remarry,,other,verb
breeder reactor,,other,noun
Harte,,other,noun
Babylonian weeping willow,,other,noun
blighter,,other,noun
igneous,,other,adjective
combinable,,other,adjective
rarify,,other,verb
post-horse,,other,noun
tetrabromo-phenolsulfonephthalein,,other,noun
guitar player,,other,noun
pencil sharpener,,other,noun
venae interlobulares renis,,other,noun
muff,,other,verb
genus Sarcobatus,,other,noun
busybodied,,other,adjective
beardown,,other,adjective
genus Vorticella,,other,noun
sauce vinaigrette,,other,noun
great,,other,adjective
phaeochromocytoma,,other,noun
Mentha,,other,noun
escalator clause,,other,noun
dolman sleeve,,other,noun
prejudiced,,other,adjective
immigrate,,other,verb
diminuendo,,other,noun
source code,,other,noun
soleus muscle,,other,noun
incised,,other,adjective
hyperpigmentation,,other,noun
aortic aneurysm,,other,noun
sure,,other,adverb
African mahogany,,other,noun
foremother,,other,noun
unappreciatively,,other,adverb
particularisation,,other,noun
genus Chilomycterus,,other,noun
blackish-red,,other,adjective
bottle tree,,other,noun
polliwog,,other,noun
sixtieth,,other,noun
wagon train,,other,noun
Louis the Far,,other,noun
bunco,,other,verb
wych hazel,,other,noun
large-leaved magnolia,,other,noun
unreasonable,,other,adjective
sidetrack,,other,noun
cormorant,,other,noun
noncandidate,,other,noun
telephone set,,other,noun
umteenth,,other,adjective
ingeniousness,,other,noun
Bendopa,,other,noun
totterer,,other,noun
punch-up,,other,noun
baseball mitt,,other,noun
Wyeth,,other,noun
roly-poly,,other,noun
rainbow seaperch,,other,noun
stage whisper,,other,noun
Fallopio,,other,noun
avellan,,other,adjective
old codger,,other,noun
obdurate,,other,adjective
pike-perch,,other,noun
acid anhydrides,,other,noun
lee tide,,other,noun
bacon rind,,other,noun
caricature,,other,verb
Geomys bursarius,,other,noun
focussed,,other,adjective
opportuneness,,other,noun
calcifugous,,other,adjective
Aegospotamos,,other,noun
Aristotelean,,other,adjective
unchartered,,other,adjective
blot,,other,noun
resonant circuit,,other,noun
de facto segregation,,other,noun
time out of mind,,other,noun
Feast of Lights,,other,noun
anthropophagy,,other,noun
impressive aphasia,,other,noun
gee-gee,,other,noun
demobilization,,other,noun
family Pholidae,,other,noun
bimetallist,,other,noun
activewear,,other,noun
vibratory,,other,adjective
Winslow,,other,noun
Hemingway,,other,noun
Battle of Maldon,,other,noun
piece of land,,other,noun
parol evidence rule,,other,noun
genus Kalmia,,other,noun
adhere,,other,verb
Conospermum,,other,noun
facial tissue,,other,noun
card-house,,other,noun
outerwear,,other,noun
schmegegge,,other,noun
pauperization,,other,noun
cornerstone,,other,noun
stoolpigeon,,other,noun
Benny Hill,,other,noun
Scotch pine,,other,noun
totaliser,,other,noun
scandalmongering,,other,adjective
Sisyphus,,other,noun
annually,,other,adverb
trembling,,other,adjective
guiltily,,other,adverb
crucifix,,other,noun
chestnut tree,,other,noun
Nero's crown,,other,noun
privileged,,other,adjective
barefoot,,other,adjective
genus Leontocebus,,other,noun
Rotary International,,other,noun
Plantago,,other,noun
predicatively,,other,adverb
Bantu,,other,noun
verse,,other,noun
misidentify,,other,verb
Little Bighorn,,other,noun
junior high,,other,noun
sing-kwa,,other,noun
thump out,,other,verb
Cheops,,other,noun
bent grass,,other,noun
genus Mya,,other,noun
fluor,,other,noun
disconnected,,other,adjective
warmly,,other,adverb
annotating,,other,noun
St. Joseph,,other,noun
Derris elliptica,,other,noun
Orchestiidae,,other,noun
Revised Version,,other,noun
luteinizing hormone,,other,noun
epileptic,,other,adjective
Adelie,,other,noun
discreditable,,other,adjective
kettle,,other,noun
counter-drill,,other,verb
Aranea,,other,noun
lateral line organ,,other,noun
Mohria,,other,noun
gambling hell,,other,noun
genus Anabas,,other,noun
sinless,,other,adjective
Lynx pardina,,other,noun
heterometabolic,,other,adjective
Brunswick,,other,noun
Bronze Star Medal,,other,noun
Prunus virginiana,,other,noun
calm,,other,verb
operating instructions,,other,noun
shad roe,,other,noun
amber,,other,adjective
aslope,,other,adjective
sense of balance,,other,noun
rottenstone,,other,noun
wood spurge,,other,noun
Matricaria,,other,noun
Hypoxis,,other,noun
stroll,,other,noun
Haemopis,,other,noun
bird's nest,,other,noun
tump over,,other,verb
GI series,,other,noun
Arctic ground squirrel,,other,noun
judgment by default,,other,noun
axiological,,other,adjective
order Scandentia,,other,noun
Aquitaine,,other,noun
monkey-wrench,,other,noun
calamity,,other,noun
women's liberation movement,,other,noun
airbrush,,other,verb
sunburn,,other,verb
Ctenophora,,other,noun
parlour grand piano,,other,noun
sheatfish,,other,noun
cardiogenic shock,,other,noun
slope,,other,noun
chaffy,,other,adjective
Indochina,,other,noun
astronomy satellite,,other,noun
Coleman Hawkins,,other,noun
loan-blend,,other,noun
auditory meatus,,other,noun
feed on,,other,verb
Ivan III Vasilievich,,other,noun
Stalinist,,other,adjective
cacodylic,,other,adjective
marine archeology,,other,noun
moony,,other,adjective
capsule,,other,noun
family Notoryctidae,,other,noun
Rachycentron canadum,,other,noun
Irish Republican Army,,other,noun
deep-pink,,other,adjective
subfamily Triglinae,,other,noun
recall dose,,other,noun
Down Easter,,other,noun
overachiever,,other,noun
square shooter,,other,noun
squilla,,other,noun
limiting,,other,adjective
ladyfinger,,other,noun
Scottish deerhound,,other,noun
declarative sentence,,other,noun
cochlear,,other,adjective
quantum leap,,other,noun
Indian potato,,other,noun
refrigerate,,other,verb
abrasiveness,,other,noun
in,,other,adjective
hose,,other,noun
hush,,other,verb
divine service,,other,noun
submerged,,other,adjective
taenia,,other,noun
Numidian,,other,adjective
Emmenthal,,other,noun
newsstand,,other,noun
Appaloosa,,other,noun
crape fern,,other,noun
family Geometridae,,other,noun
gnawer,,other,noun
swallow-tailed kite,,other,noun
academic robe,,other,noun
hollowness,,other,noun
manat,,other,noun
stun baton,,other,noun
keypad,,other,noun
spittoon,,other,noun
quartz battery,,other,noun
John M. Browning,,other,noun
subocular,,other,adjective
sportsmanship,,other,noun
step,,other,noun
serenade,,other,noun
engagement ring,,other,noun
Philip II of Spain,,other,noun
anadromous,,other,adjective
weapon,,other,noun
War Department,,other,noun
Cannabidaceae,,other,noun
tense,,other,noun
crown gall,,other,noun
green gentian,,other,noun
family Bible,,other,noun
cuckoo flower,,other,noun
simply,,other,adverb
tonic solfa,,other,noun
shade,,other,verb
Mycobacteriaceae,,other,noun
temporal lobe,,other,noun
sick parade,,other,noun
right,,other,adjective
kobo,,other,noun
housewarming,,other,noun
Bihar,,other,noun
pampas,,other,noun
oleaster family,,other,noun
adit,,other,noun
coal mine,,other,noun
professional boxing,,other,noun
thalassemia,,other,noun
perturbation,,other,noun
draft evader,,other,noun
Rex,,other,noun
big brother,,other,noun
safety lamp,,other,noun
asymmetry,,other,noun
visible radiation,,other,noun
Annona muricata,,other,noun
sempiternity,,other,noun
alkane,,other,noun
Hebridean Islands,,other,noun
readable,,other,adjective
beef tongue,,other,noun
mendelevium,,other,noun
streptomycin,,other,noun
gentry,,other,noun
possess,,other,verb
tintinnabulation,,other,noun
Port of Spain,,other,noun
easing,,other,noun
headland,,other,noun
tunica,,other,noun
Callitris calcarata,,other,noun
suicide pact,,other,noun
linguistically,,other,adverb
bonnet,,other,noun
wigwag,,other,verb
comforted,,other,adjective
classifiable,,other,adjective
genus Carpenteria,,other,noun
onward,,other,adverb
unsatisfied,,other,adjective
teddy bear,,other,noun
annihilator,,other,noun
Mesa,,other,noun
falter,,other,noun
genus Gerardia,,other,noun
indument,,other,noun
genus Ozothamnus,,other,noun
gym,,other,noun
genus Anthus,,other,noun
jaw,,other,noun
piece of paper,,other,noun
Wobbly,,other,noun
basket-shaped,,other,adjective
go far,,other,verb
common raccoon,,other,noun
importance,,other,noun
pungent,,other,adjective
fourpenny,,other,adjective
pedagogics,,other,noun
valent,,other,adjective
Picea sitchensis,,other,noun
table turning,,other,noun
Carter,,other,noun
grave accent,,other,noun
assay,,other,verb
hollow,,other,verb
lekvar,,other,noun
Lysol,,other,noun
MF,,other,noun
Balaenidae,,other,noun
circuit card,,other,noun
Gironde,,other,noun
Pashto,,other,noun
hillock,,other,noun
ingesta,,other,noun
go after,,other,verb
sensitiser,,other,noun
zero,,other,adjective
vinegary,,other,adjective
Spillane,,other,noun
dog stinkhorn,,other,noun
pig-sized,,other,adjective
perboric acid,,other,noun
genus Philophylla,,other,noun
obtainment,,other,noun
fruit cocktail,,other,noun
air castle,,other,noun
monogenic,,other,adjective
tai chi chuan,,other,noun
New Zealand,,other,noun
hiatus,,other,noun
Anacardium occidentale,,other,noun
coach station,,other,noun
order Hyracoidea,,other,noun
Syrian Desert,,other,noun
English iris,,other,noun
internecine,,other,adjective
water trumpet,,other,noun
antithyroid,,other,adjective
Marco Polo's sheep,,other,noun
Granth Sahib,,other,noun
tyre,,other,noun
ilium,,other,noun
shot put,,other,noun
croft,,other,noun
acrocarp,,other,noun
B-complex vitamin,,other,noun
Peoria,,other,noun
have,,other,verb
employee-owned enterprise,,other,noun
division Lichenes,,other,noun
tree fuchsia,,other,noun
apparently,,other,adverb
web-spinning mite,,other,noun
Peloponnesian,,other,adjective
oral cavity,,other,noun
rustling,,other,adjective
Mesoamerican,,other,noun
reconciler,,other,noun
treetop,,other,noun
elective,,other,noun
bee house,,other,noun
soak through,,other,verb
straw wine,,other,noun
a la carte,,other,adjective
bridge agent,,other,noun
vegetable garden,,other,noun
tacit,,other,adjective
Shield of David,,other,noun
remoulade sauce,,other,noun
commission,,other,verb
herein,,other,adverb
telegram,,other,noun
stomatitis,,other,noun
deadeye,,other,noun
pronate,,other,verb
traveller's letter of credit,,other,noun
fluctuate,,other,verb
CBR,,other,noun
ramp,,other,verb
obnoxiousness,,other,noun
oxford gray,,other,noun
yellow jack,,other,noun
obedient plant,,other,noun
base pair,,other,noun
confutative,,other,adjective
beach plum bush,,other,noun
home range,,other,noun
registration,,other,noun
brace,,other,noun
rumba,,other,noun
nervus ulnaris,,other,noun
Irrawaddy,,other,noun
purslane speedwell,,other,noun
extrovert,,other,noun
benzyl radical,,other,noun
Valkyrie,,other,noun
knap,,other,verb
kept up,,other,adjective
cutback,,other,noun
clarifying,,other,adjective
woozy,,other,adjective
apportion,,other,verb
unmortgaged,,other,adjective
Elizabethan,,other,noun
Stachys palustris,,other,noun
stomacher,,other,noun
five-petaled,,other,adjective
super,,other,noun
untapped,,other,adjective
Homarus capensis,,other,noun
tidewater,,other,noun
Cassia occidentalis,,other,noun
C. Vann Woodward,,other,noun
major,,other,adjective
fisheye lens,,other,noun
horned owl,,other,noun
archaebacterium,,other,noun
Acipenseridae,,other,noun
male monarch,,other,noun
antihemorrhagic factor,,other,noun
coachwhip snake,,other,noun
Christmas bush,,other,noun
Sunshine State,,other,noun
Charles Dillon Stengel,,other,noun
beer maker,,other,noun
clinocephalism,,other,noun
subscription right,,other,noun
interlace,,other,verb
Nuphar advena,,other,noun
genus Podiceps,,other,noun
have the best,,other,verb
lamblike,,other,adjective
flag,,other,verb
Kentuckian,,other,noun
Ixodes persulcatus,,other,noun
genetic science,,other,noun
disseminated lupus erythematosus,,other,noun
periphrastic,,other,adjective
battering ram,,other,noun
coral bean tree,,other,noun
genus Erwinia,,other,noun
wine,,other,noun
entrails,,other,noun
sand blackberry,,other,noun
zinfandel,,other,noun
tidal zone,,other,noun
blasted,,other,adjective
turnoff,,other,noun
electrostatics,,other,noun
coffee-table book,,other,noun
winter purslane,,other,noun
muzzle-loading,,other,adjective
briarroot,,other,noun
antagonism,,other,noun
foretop,,other,noun
earthlike,,other,adjective
Smilax rotundifolia,,other,noun
download,,other,verb
glandular fever,,other,noun
night-blooming cereus,,other,noun
celiac disease,,other,noun
fund,,other,verb
indelicate,,other,adjective
overuse,,other,verb
frightened,,other,adjective
Friesian,,other,noun
rust,,other,adjective
rupee,,other,noun
soybean future,,other,noun
capital of Chile,,other,noun
nationalization,,other,noun
C. D. Gibson,,other,noun
electromotive force series,,other,noun
call on,,other,verb
Montgomery,,other,noun
Myxocephalus,,other,noun
spruce,,other,adjective
contract,,other,verb
slurp,,other,verb
penknife,,other,noun
northeast,,other,adverb
division Cyanophyta,,other,noun
Loniten,,other,noun
yellow perch,,other,noun
ragtag and bobtail,,other,noun
coding,,other,noun
bootblack,,other,noun
nitrogen mustard,,other,noun
extension,,other,noun
Lunaria,,other,noun
de-iodination,,other,noun
Portunus puber,,other,noun
acoustic delay line,,other,noun
edible,,other,adjective
shoeblack,,other,noun
Phytophthora infestans,,other,noun
loony,,other,adjective
Virgilia capensis,,other,noun
Sirius,,other,noun
trusted,,other,adjective
Benton,,other,noun
bon voyage,,other,noun
sausage dog,,other,noun
nit,,other,noun
Trionyx,,other,noun
leaf insect,,other,noun
twenty-four,,other,noun
undemanding,,other,adjective
acoustic meatus,,other,noun
cordially,,other,adverb
custom-make,,other,verb
current assets,,other,noun
comically,,other,adverb
impracticably,,other,adverb
fowl,,other,verb
omniscience,,other,noun
kingpin,,other,noun
Vincetoxicum hirsutum,,other,noun
deliberately,,other,adverb
toxin,,other,noun
military attache,,other,noun
human race,,other,noun
Zinnia acerosa,,other,noun
Gansu,,other,noun
junta,,other,noun
chaser,,other,noun
appreciation,,other,noun
close up,,other,verb
Suriname,,other,noun
Bounty,,other,noun
Haitian capital,,other,noun
Gelechia gossypiella,,other,noun
specialised,,other,adjective
manorial,,other,adjective
neigh,,other,noun
indissoluble,,other,adjective
con,,other,verb
achillea,,other,noun
botanical,,other,adjective
cicatrix,,other,noun
Leucanthemum vulgare,,other,noun
cocksureness,,other,noun
genus Schizachyrium,,other,noun
astern,,other,adverb
ology,,other,noun
Omar Khayyam,,other,noun
Anostraca,,other,noun
phantasy life,,other,noun
no,,other,noun
Chinese lantern,,other,noun
parachutist,,other,noun
burdened,,other,adjective
Jupiter Pluvius,,other,noun
daddy,,other,noun
clinical anatomy,,other,noun
real estate agent,,other,noun
stumpy,,other,adjective
bobwhite quail,,other,noun
nociceptive,,other,adjective
Newton's first law,,other,noun
cytosine,,other,noun
pull-through,,other,noun
in demand,,other,adjective
rasping,,other,noun
semifinal,,other,noun
Conuropsis,,other,noun
midpoint,,other,noun
highball glass,,other,noun
Pasto,,other,noun
descale,,other,verb
blood transfusion,,other,noun
undervaluation,,other,noun
turbulent,,other,adjective
discreteness,,other,noun
responsibleness,,other,noun
blustering,,other,adjective
toxemia of pregnancy,,other,noun
container vessel,,other,noun
empathise,,other,verb
anisogamous,,other,adjective
unmoving,,other,adjective
monomaniacal,,other,adjective
golden ager,,other,noun
Pullman porter,,other,noun
rectified,,other,adjective
biosphere,,other,noun
lexically,,other,adverb
Virgin,,other,noun
vestibule of the vagina,,other,noun
bugler,,other,noun
Australian pine,,other,noun
cum laude,,other,adverb
impulsive,,other,adjective
overprotective,,other,adjective
hard up,,other,adjective
believability,,other,noun
concretely,,other,adverb
boskopoid,,other,adjective
open interval,,other,noun
Saint Elmo's light,,other,noun
ion,,other,noun
call for,,other,verb
nasty,,other,adjective
picture plane,,other,noun
Citrus maxima,,other,noun
genus Taxidea,,other,noun
peroxide blonde,,other,noun
Baldr,,other,noun
Cervus nipon,,other,noun
Parmelia,,other,noun
high-sudsing,,other,adjective
congenator,,other,noun
shutdown,,other,noun
lampshade,,other,noun
jellyfish,,other,noun
piffle,,other,noun
Tyne River,,other,noun
pylon,,other,noun
ictic,,other,adjective
blue story,,other,noun
Kuznets,,other,noun
financial institution,,other,noun
Ascaridae,,other,noun
systematisation,,other,noun
idiopathic,,other,adjective
cymograph,,other,noun
Markoff,,other,noun
Larrea tridentata,,other,noun
Marie Joseph Paul Yves Roch Gilbert du Motier,,other,noun
Velban,,other,noun
amazement,,other,noun
cork,,other,noun
burro deer,,other,noun
Seychellois,,other,noun
dollar volume,,other,noun
radially,,other,adverb
Petasites sagitattus,,other,noun
companionableness,,other,noun
tax bracket,,other,noun
voice over,,other,noun
buffet car,,other,noun
Proteales,,other,noun
bicyclic,,other,adjective
miscellaneous,,other,adjective
agglomerator,,other,noun
jew's harp,,other,noun
major surgery,,other,noun
goat rue,,other,noun
Death,,other,noun
commercial,,other,noun
chronologise,,other,verb
ragweed pollen,,other,noun
Cistothorus palustris,,other,noun
ascending artery,,other,noun
imaginary part of a complex number,,other,noun
hull,,other,noun
digs,,other,noun
return on invested capital,,other,noun
southern,,other,adjective
Ixobrychus,,other,noun
best,,other,noun
carminative,,other,noun
colonized,,other,adjective
trimmings,,other,noun
main entry word,,other,noun
pandiculation,,other,noun
smoking gun,,other,noun
modal,,other,adjective
visible,,other,adjective
propagandize,,other,verb
Triglochin maritima,,other,noun
Pityrogramma calomelanos aureoflava,,other,noun
Amandine Aurore Lucie Dupin,,other,noun
genus Plesianthropus,,other,noun
ethyl alcohol,,other,noun
intensity level,,other,noun
underneath,,other,adverb
clatter,,other,noun
dowery,,other,noun
harvest,,other,noun
inured,,other,adjective
laudator,,other,noun
magnoliopsid genus,,other,noun
Acris,,other,noun
irresistible,,other,adjective
Walter de la Mare,,other,noun
Carissa macrocarpa,,other,noun
changeover,,other,noun
anaclitic depression,,other,noun
Micronase,,other,noun
Dilantin,,other,noun
Pyrrhula,,other,noun
little-leaf fig,,other,noun
Powys,,other,noun
ethnically,,other,adverb
private,,other,noun
Armin,,other,noun
prairie wolf,,other,noun
glossy,,other,noun
aura,,other,noun
enlivened,,other,adjective
virgin forest,,other,noun
cutthroat,,other,adjective
piano damper,,other,noun
sessile trillium,,other,noun
stretched,,other,adjective
squarely,,other,adverb
uninitiate,,other,adjective
slowcoach,,other,noun
mealy sage,,other,noun
numismatology,,other,noun
arum lily,,other,noun
Eragrostis tef,,other,noun
GNP,,other,noun
superlatively,,other,adverb
original,,other,adjective
taxi,,other,noun
opposite,,other,adjective
virtuoso,,other,adjective
prevail,,other,verb
Spartan,,other,noun
genus Ricinus,,other,noun
seven seas,,other,noun
fingertip,,other,noun
hooknose,,other,noun
pleuropneumonia,,other,noun
Euproctis chrysorrhoea,,other,noun
love tree,,other,noun
Yerupaja,,other,noun
altruism,,other,noun
family Sclerodermataceae,,other,noun
chickweed,,other,noun
sarcoma,,other,noun
Lentinus edodes,,other,noun
hydraulic,,other,adjective
red-backed lemming,,other,noun
Mukden,,other,noun
Richard Milhous Nixon,,other,noun
skiagraph,,other,noun
Pinus aristata,,other,noun
ringlike,,other,adjective
hitman,,other,noun
ordered,,other,adjective
fleeting,,other,adjective
gooseneck barnacle,,other,noun
place of worship,,other,noun
tenderheartedness,,other,noun
mutual resemblance,,other,noun
ablate,,other,verb
recreant,,other,noun
muck about,,other,verb
anticoagulant,,other,noun
Vidua,,other,noun
Fernao Magalhaes,,other,noun
kindle,,other,verb
Taraxacum kok-saghyz,,other,noun
genus Suricata,,other,noun
Samarkand,,other,noun
Aga,,other,noun
diary,,other,noun
Sir Ernst Boris Chain,,other,noun
circumstantially,,other,adverb
fluid drive,,other,noun
flour,,other,noun
Collinsia parviflora,,other,noun
sheared,,other,adjective
Rhadamanthus,,other,noun
needled,,other,adjective
non-discrimination,,other,noun
Chaenomeles,,other,noun
empty tomb,,other,noun
phone bill,,other,noun
enthusiastic,,other,adjective
insertional mutagenesis,,other,noun
Russian River,,other,noun
monocline,,other,noun
aerobics,,other,noun
haematolysis,,other,noun
copaiba balsam,,other,noun
progress,,other,noun
capital of Qatar,,other,noun
miniaturize,,other,verb
erase,,other,verb
organic law,,other,noun
gas,,other,verb
double dipper,,other,noun
order Saurischia,,other,noun
astrology,,other,noun
American smooth dogfish,,other,noun
calamari,,other,noun
ague weed,,other,noun
dribble,,other,verb
parked,,other,adjective
pina cloth,,other,noun
medley,,other,noun
maned wolf,,other,noun
geneticism,,other,noun
hard-and-fast,,other,adjective
Admiralty Island,,other,noun
expurgation,,other,noun
surcharge,,other,noun
Nervi,,other,noun
warm,,other,adjective
chromosome mapping,,other,noun
in a flash,,other,adverb
neglecter,,other,noun
moon shell,,other,noun
unbelievable,,other,adjective
hepatitis A virus,,other,noun
Hispanic,,other,noun
dishwater,,other,noun
genus Pagurus,,other,noun
plea bargain,,other,noun
unrifled,,other,adjective
snaky,,other,adjective
cattleship,,other,noun
revise,,other,verb
handicap,,other,verb
Australian sea lion,,other,noun
simple machine,,other,noun
Chinese elm,,other,noun
Viscum,,other,noun
cat sleep,,other,noun
natural action,,other,noun
sticky,,other,adjective
Alligator mississipiensis,,other,noun
aberration,,other,noun
Gymnopilus spectabilis,,other,noun
Serranus,,other,noun
riding boot,,other,noun
abatic,,other,adjective
windward,,other,noun
obstructor,,other,noun
basic iron,,other,noun
pepperwood,,other,noun
false foxglove,,other,noun
parcel post,,other,noun
Jerome Kern,,other,noun
Windward Passage,,other,noun
law of nature,,other,noun
joyously,,other,adverb
gag line,,other,noun
Bachelor of Divinity,,other,noun
Ramman,,other,noun
blandness,,other,noun
stony-broke,,other,adjective
trudge,,other,noun
line item,,other,noun
desert plume,,other,noun
provitamin,,other,noun
rock'n'roll,,other,noun
war crime,,other,noun
welkin,,other,noun
guzzling,,other,noun
spectacled,,other,adjective
widow bird,,other,noun
garbage heap,,other,noun
pander,,other,noun
bid,,other,noun
pureblood,,other,noun
Trevelyan,,other,noun
adaptation,,other,noun
operations,,other,noun
flax family,,other,noun
disaccharide,,other,noun
Nerita peloronta,,other,noun
highly,,other,adverb
Hatteras Island,,other,noun
research worker,,other,noun
cumin,,other,noun
slavish,,other,adjective
Pongo,,other,noun
chest voice,,other,noun
bronchoscopic smear,,other,noun
hod carrier,,other,noun
William Hazlitt,,other,noun
Clinopodium,,other,noun
Circus pygargus,,other,noun
lounging pyjama,,other,noun
Ulster Defence Association,,other,noun
western holly fern,,other,noun
dig,,other,verb
Ailuropoda,,other,noun
huamachil,,other,noun
instant coffee,,other,noun
abortion pill,,other,noun
Talmudic literature,,other,noun
extravagancy,,other,noun
Mirabilis longiflora,,other,noun
rationalise away,,other,verb
Little John,,other,noun
Italian cypress,,other,noun
unalterability,,other,noun
interchange,,other,verb
buffalo clover,,other,noun
ethyl ether,,other,noun
granulomatous,,other,adjective
Vespucci,,other,noun
kidney failure,,other,noun
obtusely,,other,adverb
swan-flower,,other,noun
imaginary number,,other,noun
caper family,,other,noun
surfing,,other,noun
dress blues,,other,noun
Allium,,other,noun
hexose,,other,noun
Tsaritsyn,,other,noun
track star,,other,noun
vervet monkey,,other,noun
cut-rate,,other,adjective
pinchgut,,other,noun
leaf blade,,other,noun
license number,,other,noun
benumbed,,other,adjective
stonyhearted,,other,adjective
diverseness,,other,noun
unsaleable,,other,adjective
European Community,,other,noun
Krung Thep,,other,noun
hulk,,other,noun
Nyctereutes,,other,noun
hardliner,,other,noun
patter,,other,verb
Saint Paul,,other,noun
slumbrous,,other,adjective
fetlock,,other,noun
quail,,other,verb
Spilogale putorius,,other,noun
righteous,,other,adjective
consecutively,,other,adverb
bidding,,other,noun
uncorrupted,,other,adjective
leftist,,other,noun
Danu,,other,noun
erbium,,other,noun
illusionary,,other,adjective
regardless,,other,adverb
Nyssa,,other,noun
Fast of the Firstborn,,other,noun
Antonio Stradivari,,other,noun
agrology,,other,noun
languid,,other,adjective
badly,,other,adverb
sops,,other,noun
lentiform,,other,adjective
resurface,,other,verb
under-the-counter,,other,adjective
germ warfare,,other,noun
doghouse,,other,noun
Bertrand Arthur William Russell,,other,noun
Chirico,,other,noun
marshalship,,other,noun
peanut butter,,other,noun
dyspneal,,other,adjective
Jean Baptiste Lully,,other,noun
paid vacation,,other,noun
letter,,other,verb
touchline,,other,noun
brisk,,other,adjective
ridicule,,other,verb
Turkish lira,,other,noun
Calochortus amabilis,,other,noun
snowy,,other,adjective
genus Parascalops,,other,noun
custard,,other,noun
Cuban sandwich,,other,noun
strawberry guava,,other,noun
violet,,other,noun
table mustard,,other,noun
Arthur Meier Schlesinger,,other,noun
axe,,other,verb
tallgrass,,other,noun
Karol Wojtyla,,other,noun
Villa Hermosa,,other,noun
Anshar,,other,noun
lectin,,other,noun
slug,,other,noun
bunkum,,other,noun
III John,,other,noun
fan letter,,other,noun
spray gun,,other,noun
flowering tree,,other,noun
pied,,other,adjective
Old Style calendar,,other,noun
fur seal,,other,noun
anoxia,,other,noun
Callinectes sapidus,,other,noun
Deere,,other,noun
Tahiti,,other,noun
Jersey knapweed,,other,noun
Majorana,,other,noun
bold,,other,noun
halyard,,other,noun
emancipation,,other,noun
inflectional morphology,,other,noun
irreparable,,other,adjective
creme de fraise,,other,noun
waterscape,,other,noun
rhubarb,,other,noun
criminalization,,other,noun
poliovirus,,other,noun
bay laurel,,other,noun
Erik Weisz,,other,noun
incontrovertible,,other,adjective
Montagu's harrier,,other,noun
hyperopic,,other,adjective
humourlessly,,other,adverb
change of location,,other,noun
stye,,other,noun
rhino,,other,noun
space-time continuum,,other,noun
irreligiousness,,other,noun
Cecropiaceae,,other,noun
Popper,,other,noun
paper mulberry,,other,noun
petrol engine,,other,noun
para aminobenzoic acid,,other,noun
Justice,,other,noun
Miguel de Cervantes Saavedra,,other,noun
kernicterus,,other,noun
butterfly valve,,other,noun
deckhand,,other,noun
call in,,other,verb
Rupicola,,other,noun
transparency,,other,noun
Suricata tetradactyla,,other,noun
Giovanni Cimabue,,other,noun
heraldic,,other,adjective
bitter spar,,other,noun
hyperpituitarism,,other,noun
incidental,,other,adjective
glyptography,,other,noun
tusk shell,,other,noun
huntsman's horns,,other,noun
false smut,,other,noun
monastic order,,other,noun
corpus mamillare,,other,noun
urban guerrilla,,other,noun
chiasma opticum,,other,noun
gross,,other,adjective
insurable,,other,adjective
stopping,,other,noun
genus Fremontodendron,,other,noun
genus Forsythia,,other,noun
shingle,,other,noun
high explosive,,other,noun
1st lieutenant,,other,noun
Solanum tuberosum,,other,noun
unsworn,,other,adjective
vocalisation,,other,noun
grommet,,other,noun
cheloid,,other,noun
tangled,,other,adjective
Cambodian,,other,adjective
distance,,other,verb
boycott,,other,verb
Pyotr Alexeyevich Kropotkin,,other,noun
Grozny,,other,noun
ecstatic,,other,adjective
Gunpowder Plot,,other,noun
Cadmus,,other,noun
Ulysses S. Grant,,other,noun
inconstancy,,other,noun
spiny-edged,,other,adjective
thievery,,other,noun
genus Hippeastrum,,other,noun
anglophobe,,other,noun
barterer,,other,noun
Master of Library Science,,other,noun
self-portrait,,other,noun
flannel cake,,other,noun
Italian Republic,,other,noun
fishing smack,,other,noun
dugong,,other,noun
dot printer,,other,noun
square root,,other,noun
sobralia,,other,noun
nonnormative,,other,adjective
broad leaved centaury,,other,noun
Sporanox,,other,noun
great duckweed,,other,noun
microcosm,,other,noun
submenu,,other,noun
investment adviser,,other,noun
sew together,,other,verb
soft tick,,other,noun
genus Secale,,other,noun
soybean meal,,other,noun
capital of Azerbaijan,,other,noun
viaticus settlement,,other,noun
partible,,other,adjective
Cochlearius cochlearius,,other,noun
Gobiidae,,other,noun
